Año;Área;Régimen afiliación;Grupo de edad de la madre;Tipo de parto;# Nacimientos
2021;Kennedy;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Fontibón;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Engativá;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Suba;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Barrios Unidos;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Teusaquillo;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Los Mártires;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Antonio Nariño;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Puente Aranda;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;La Candelaria;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Ciudad Bolívar;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Sumapaz;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Localidad Desconocida;EXCEPCION;20 a 24 años;SIN INFORMACION;0
2021;Bogotá;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Usaquén;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Chapinero;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Santa Fe;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;San Cristóbal;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Usme;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Tunjuelito;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Bosa;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Kennedy;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Fontibón;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Engativá;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Suba;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Barrios Unidos;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Teusaquillo;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Los Mártires;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Antonio Nariño;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Puente Aranda;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;La Candelaria;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Ciudad Bolívar;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Sumapaz;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Localidad Desconocida;IGNORADO;20 a 24 años;SIN INFORMACION;0
2021;Bogotá;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Usaquén;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Chapinero;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Santa Fe;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;San Cristóbal;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Usme;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Tunjuelito;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Bosa;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Kennedy;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Fontibón;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Engativá;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Suba;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Barrios Unidos;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Teusaquillo;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Los Mártires;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Antonio Nariño;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Puente Aranda;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;La Candelaria;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Ciudad Bolívar;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Sumapaz;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Localidad Desconocida;NO ASEGURADO;20 a 24 años;SIN INFORMACION;0
2021;Bogotá;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Usaquén;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Chapinero;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Santa Fe;OTRO;20 a 24 años;SIN INFORMACION;0
2021;San Cristóbal;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Usme;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Tunjuelito;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Bosa;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Kennedy;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Fontibón;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Engativá;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Suba;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Barrios Unidos;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Teusaquillo;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Los Mártires;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Antonio Nariño;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Puente Aranda;OTRO;20 a 24 años;SIN INFORMACION;0
2021;La Candelaria;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Ciudad Bolívar;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Sumapaz;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Localidad Desconocida;OTRO;20 a 24 años;SIN INFORMACION;0
2021;Bogotá;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Usaquén;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Chapinero;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Santa Fe;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;San Cristóbal;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Usme;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Tunjuelito;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Bosa;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Kennedy;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Fontibón;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Engativá;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Suba;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Barrios Unidos;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Teusaquillo;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Los Mártires;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Antonio Nariño;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Puente Aranda;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;La Candelaria;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Ciudad Bolívar;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Sumapaz;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Localidad Desconocida;PARTICULAR;20 a 24 años;SIN INFORMACION;0
2021;Bogotá;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Usaquén;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Chapinero;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Santa Fe;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;San Cristóbal;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Usme;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Tunjuelito;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Bosa;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Kennedy;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Fontibón;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Engativá;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Suba;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Barrios Unidos;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Teusaquillo;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Los Mártires;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Antonio Nariño;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Puente Aranda;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;La Candelaria;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Ciudad Bolívar;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Sumapaz;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Localidad Desconocida;SIN INFORMACION;20 a 24 años;SIN INFORMACION;0
2021;Bogotá;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Usaquén;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Chapinero;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Santa Fe;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;San Cristóbal;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Usme;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Tunjuelito;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Bosa;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Kennedy;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Fontibón;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Engativá;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Suba;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Barrios Unidos;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Teusaquillo;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Los Mártires;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Antonio Nariño;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Puente Aranda;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;La Candelaria;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Rafael Uribe Uribe;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Ciudad Bolívar;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Sumapaz;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Localidad Desconocida;SUBSIDIADO;20 a 24 años;SIN INFORMACION;0
2021;Bogotá;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;6756
2021;Usaquén;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;356
2021;Chapinero;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;71
2021;Santa Fe;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;81
2021;San Cristóbal;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;390
2021;Usme;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;372
2021;Tunjuelito;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;178
2021;Bosa;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;727
2021;Kennedy;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;977
2021;Fontibón;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;244
2021;Engativá;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;642
2021;Suba;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;1069
2021;Barrios Unidos;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;82
2021;Teusaquillo;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;68
2021;Los Mártires;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;68
2021;Antonio Nariño;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;66
2021;Puente Aranda;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;205
2021;La Candelaria;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;21
2021;Rafael Uribe Uribe;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;383
2021;Ciudad Bolívar;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;741
2021;Sumapaz;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;5
2021;Localidad Desconocida;CONTRIBUTIVO;25 a 29 años;1.ESPONTANEO;10
2021;Bogotá;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Usaquén;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Chapinero;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Santa Fe;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;San Cristóbal;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Usme;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Tunjuelito;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Bosa;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Kennedy;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Fontibón;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Engativá;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Suba;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Barrios Unidos;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Teusaquillo;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Los Mártires;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Antonio Nariño;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Puente Aranda;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;La Candelaria;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Rafael Uribe Uribe;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Ciudad Bolívar;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;Localidad Desconocida;ESPECIAL;25 a 29 años;1.ESPONTANEO;0
2021;La Candelaria;EXCEPCION;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;EXCEPCION;25 a 29 años;1.ESPONTANEO;0
2021;Localidad Desconocida;EXCEPCION;25 a 29 años;1.ESPONTANEO;0
2021;Chapinero;EXCEPCION;25 a 29 años;1.ESPONTANEO;2
2021;Santa Fe;EXCEPCION;25 a 29 años;1.ESPONTANEO;2
2021;Barrios Unidos;EXCEPCION;25 a 29 años;1.ESPONTANEO;2
2021;Usaquén;EXCEPCION;25 a 29 años;1.ESPONTANEO;3
2021;Teusaquillo;EXCEPCION;25 a 29 años;1.ESPONTANEO;3
2021;Antonio Nariño;EXCEPCION;25 a 29 años;1.ESPONTANEO;3
2021;Rafael Uribe Uribe;EXCEPCION;25 a 29 años;1.ESPONTANEO;5
2021;Usme;EXCEPCION;25 a 29 años;1.ESPONTANEO;6
2021;Fontibón;EXCEPCION;25 a 29 años;1.ESPONTANEO;6
2021;Bogotá;EXCEPCION;25 a 29 años;1.ESPONTANEO;140
2021;San Cristóbal;EXCEPCION;25 a 29 años;1.ESPONTANEO;8
2021;Tunjuelito;EXCEPCION;25 a 29 años;1.ESPONTANEO;11
2021;Bosa;EXCEPCION;25 a 29 años;1.ESPONTANEO;11
2021;Kennedy;EXCEPCION;25 a 29 años;1.ESPONTANEO;27
2021;Engativá;EXCEPCION;25 a 29 años;1.ESPONTANEO;10
2021;Suba;EXCEPCION;25 a 29 años;1.ESPONTANEO;20
2021;Puente Aranda;EXCEPCION;25 a 29 años;1.ESPONTANEO;7
2021;Ciudad Bolívar;EXCEPCION;25 a 29 años;1.ESPONTANEO;10
2021;Los Mártires;EXCEPCION;25 a 29 años;1.ESPONTANEO;4
2021;Bogotá;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Usaquén;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Chapinero;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Santa Fe;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;San Cristóbal;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Usme;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Tunjuelito;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Bosa;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Kennedy;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Fontibón;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Engativá;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Suba;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Barrios Unidos;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Teusaquillo;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Los Mártires;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Antonio Nariño;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Puente Aranda;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;La Candelaria;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Rafael Uribe Uribe;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Ciudad Bolívar;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Localidad Desconocida;IGNORADO;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;0
2021;Localidad Desconocida;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;1
2021;Bogotá;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;1011
2021;Usaquén;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;41
2021;Chapinero;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;15
2021;Santa Fe;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;51
2021;San Cristóbal;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;58
2021;Usme;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;51
2021;Tunjuelito;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;22
2021;Bosa;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;98
2021;Kennedy;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;133
2021;Fontibón;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;28
2021;Engativá;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;72
2021;Suba;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;90
2021;Barrios Unidos;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;19
2021;Los Mártires;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;65
2021;Antonio Nariño;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;15
2021;Puente Aranda;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;20
2021;La Candelaria;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;8
2021;Rafael Uribe Uribe;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;83
2021;Ciudad Bolívar;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;138
2021;Teusaquillo;NO ASEGURADO;25 a 29 años;1.ESPONTANEO;3
2021;Bogotá;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Usaquén;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Chapinero;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Santa Fe;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;San Cristóbal;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Usme;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Tunjuelito;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Bosa;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Kennedy;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Fontibón;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Engativá;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Suba;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Barrios Unidos;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Teusaquillo;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Los Mártires;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Antonio Nariño;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Puente Aranda;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;La Candelaria;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Rafael Uribe Uribe;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Ciudad Bolívar;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Localidad Desconocida;OTRO;25 a 29 años;1.ESPONTANEO;0
2021;Bogotá;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Usaquén;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Chapinero;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Santa Fe;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;San Cristóbal;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Usme;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Tunjuelito;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Bosa;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Kennedy;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Fontibón;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Engativá;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Suba;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Barrios Unidos;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Teusaquillo;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Los Mártires;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Antonio Nariño;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Puente Aranda;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;La Candelaria;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Rafael Uribe Uribe;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Ciudad Bolívar;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Localidad Desconocida;PARTICULAR;25 a 29 años;1.ESPONTANEO;0
2021;Bogotá;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Usaquén;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Chapinero;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Santa Fe;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;San Cristóbal;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Usme;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Tunjuelito;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Bosa;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Kennedy;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Fontibón;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Engativá;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Suba;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Barrios Unidos;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Teusaquillo;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Los Mártires;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Antonio Nariño;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Puente Aranda;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;La Candelaria;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Rafael Uribe Uribe;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Ciudad Bolívar;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Localidad Desconocida;SIN INFORMACION;25 a 29 años;1.ESPONTANEO;0
2021;Sumapaz;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;1
2021;Bogotá;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;1551
2021;Usaquén;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;56
2021;Chapinero;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;14
2021;Santa Fe;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;42
2021;San Cristóbal;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;107
2021;Usme;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;141
2021;Tunjuelito;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;42
2021;Bosa;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;195
2021;Kennedy;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;177
2021;Fontibón;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;41
2021;Engativá;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;90
2021;Suba;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;142
2021;Barrios Unidos;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;19
2021;Los Mártires;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;21
2021;Antonio Nariño;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;19
2021;Puente Aranda;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;25
2021;La Candelaria;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;5
2021;Rafael Uribe Uribe;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;104
2021;Ciudad Bolívar;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;304
2021;Teusaquillo;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;3
2021;Localidad Desconocida;SUBSIDIADO;25 a 29 años;1.ESPONTANEO;3
2021;Bogotá;CONTRIBUTIVO;25 a 29 años;2.CESAREA;6299
2021;Usaquén;CONTRIBUTIVO;25 a 29 años;2.CESAREA;343
2021;Chapinero;CONTRIBUTIVO;25 a 29 años;2.CESAREA;79
2021;Santa Fe;CONTRIBUTIVO;25 a 29 años;2.CESAREA;83
2021;San Cristóbal;CONTRIBUTIVO;25 a 29 años;2.CESAREA;313
2021;Usme;CONTRIBUTIVO;25 a 29 años;2.CESAREA;313
2021;Tunjuelito;CONTRIBUTIVO;25 a 29 años;2.CESAREA;167
2021;Bosa;CONTRIBUTIVO;25 a 29 años;2.CESAREA;654
2021;Kennedy;CONTRIBUTIVO;25 a 29 años;2.CESAREA;970
2021;Fontibón;CONTRIBUTIVO;25 a 29 años;2.CESAREA;308
